source_type,source_key,current_reason,normalized_reason_code,evidence_level,proposed_action,proposed_rule_id,risk,human_decision_required,evidence_reference,notes
media,asset:system/files/images/productos/d0c290fb090b8236400c0131456b035b9199b02c,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,product-media-relations.csv path=system/files/images/productos/d0c290fb090b8236400c0131456b035b9199b02c products=['14'] kind=IMAGE,"Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/d0d4d97dd90ffb84dc80c08ad38dbb6eaf83b0fa,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/d0d4d97dd90ffb84dc80c08ad38dbb6eaf83b0fa products=['101', '36'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/d113f473f3aa6186e6cce3296aebc45f1a266b9d,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/d113f473f3aa6186e6cce3296aebc45f1a266b9d products=['16', '20', '6'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/d1800119e28d2f25ab78a9219e103ecc4fc8afb5,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/d1800119e28d2f25ab78a9219e103ecc4fc8afb5 products=['11', '94'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/d3cd08acf2731eb29b0227a3957ab09ffc55e38c,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,product-media-relations.csv path=system/files/images/productos/d3cd08acf2731eb29b0227a3957ab09ffc55e38c products=['19'] kind=IMAGE,"Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/d408fb7a83adf1cd66a9048080210be3b617cb29,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,MIGRATE,R-M01,LOW,,product-media-relations.csv path=system/files/images/productos/d408fb7a83adf1cd66a9048080210be3b617cb29 products=['92'] kind=IMAGE; sha256=e99ec942cdc2,Relacion SQL explicita con producto(s) aprobado(s) por R-P01. Bytes validados. Tipo IMAGE.
media,asset:system/files/images/productos/d417331acf9a342ed7374017285970f68effabf4,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/d417331acf9a342ed7374017285970f68effabf4 products=['43', '81'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/d598f326c2973470ee7e0a5c3c220ba7108f150c,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/d598f326c2973470ee7e0a5c3c220ba7108f150c products=['145', '25'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/d8fee0db7a4abffa83cd01515a5618e2b1b78b17,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/d8fee0db7a4abffa83cd01515a5618e2b1b78b17 products=['10', '127'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/db60c3f67e4bce5fe6dc4f07bc8c14a13c407758,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/db60c3f67e4bce5fe6dc4f07bc8c14a13c407758 products=['136', '54', '89'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/dbf978defab57f25bca7206c939b17e9c1b8749d,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,MIGRATE,R-M01,LOW,,product-media-relations.csv path=system/files/images/productos/dbf978defab57f25bca7206c939b17e9c1b8749d products=['66'] kind=IMAGE; sha256=4a3fcd0fa5e0,Relacion SQL explicita con producto(s) aprobado(s) por R-P01. Bytes validados. Tipo IMAGE.
media,asset:system/files/images/productos/de384ecd10f0e22ea56706a25f164f5b2102d4a6,Uso documental no equivale a aprobación de propósito/identidad de medios.,R12_MEDIA_PURPOSE_UNPROVEN,NONE,KEEP_REVIEW,R-M07,MEDIUM,D09,media-master.csv:system/files/images/productos/de384ecd10f0e22ea56706a25f164f5b2102d4a6 usage=IMAGE_APPARENTLY_UNUSED|ORIGINAL|EXACT_DUPLICATE_BYTES|NO_EXTENSION direct_refs=0,Sin relacion con entidad SQL y sin referencia publica atribuible. Ausencia de referencia NO demuestra orfandad (D09): se conserva en REVIEW.
media,asset:system/files/images/productos/dea67750c58a9beeb1e4bf0140e4b97863635cfa,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,product-media-relations.csv path=system/files/images/productos/dea67750c58a9beeb1e4bf0140e4b97863635cfa products=['102'] kind=IMAGE,"Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/df2281661def14838eccfc36ddd1b3068b9ef575,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/df2281661def14838eccfc36ddd1b3068b9ef575 products=['118', '129', '28'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/dfab80908ff3b6ba9e823ae8e208dbca887b97fe,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/dfab80908ff3b6ba9e823ae8e208dbca887b97fe products=['107', '16', '20', '6'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/e18f93b233e92c3c13b45b7654d4712f4748fe8b,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,MIGRATE,R-M01,LOW,,product-media-relations.csv path=system/files/images/productos/e18f93b233e92c3c13b45b7654d4712f4748fe8b products=['97'] kind=IMAGE; sha256=42aea6f642e3,Relacion SQL explicita con producto(s) aprobado(s) por R-P01. Bytes validados. Tipo IMAGE.
media,asset:system/files/images/productos/e1fc3c722338060ac5bc7cf2ece07503d6bc4a0c,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/e1fc3c722338060ac5bc7cf2ece07503d6bc4a0c products=['18', '58'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/e23c3408026200967f66d50d6e99ac37594f7556,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,product-media-relations.csv path=system/files/images/productos/e23c3408026200967f66d50d6e99ac37594f7556 products=['165'] kind=IMAGE,"Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/e255e142299e7b62e25690084deb0bb49408f332,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,MIGRATE,R-M01,LOW,,product-media-relations.csv path=system/files/images/productos/e255e142299e7b62e25690084deb0bb49408f332 products=['85'] kind=PDF; sha256=ab12459a93c9,Relacion SQL explicita con producto(s) aprobado(s) por R-P01. Bytes validados. Tipo PDF.
media,asset:system/files/images/productos/e4c215da7672e0ff5d8c7c6b12eaa6e027b73969,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,MIGRATE,R-M01,LOW,,product-media-relations.csv path=system/files/images/productos/e4c215da7672e0ff5d8c7c6b12eaa6e027b73969 products=['74'] kind=IMAGE; sha256=abdc2ffadc9e,Relacion SQL explicita con producto(s) aprobado(s) por R-P01. Bytes validados. Tipo IMAGE.
media,asset:system/files/images/productos/e580517f07a377c10127844c71373a174bcf76fe,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/e580517f07a377c10127844c71373a174bcf76fe products=['7', '91'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/e6d8a9c021af46599e25526f7afa2c9689eba705,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/e6d8a9c021af46599e25526f7afa2c9689eba705 products=['10', '127', '93'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/e7558238c56779a33c10c7770146c9f7017bd375,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/e7558238c56779a33c10c7770146c9f7017bd375 products=['102', '37'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/e7a01529a67d2e176caece591f7981360e4805ff,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,MIGRATE,R-M01,LOW,,"product-media-relations.csv path=system/files/images/productos/e7a01529a67d2e176caece591f7981360e4805ff products=['97', '98'] kind=PDF; sha256=35ba5a171ddc",Relacion SQL explicita con producto(s) aprobado(s) por R-P01. Bytes validados. Tipo PDF.
media,asset:system/files/images/productos/e8f1b3445fc4bd1e35cb22d2d405f8e080a62615,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/e8f1b3445fc4bd1e35cb22d2d405f8e080a62615 products=['18', '58'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/e973955577670d4ea61bd906a517dd878118831f,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/e973955577670d4ea61bd906a517dd878118831f products=['13', '99'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/ea8effe39352760b7c820b97ff11441286eb3e49,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/ea8effe39352760b7c820b97ff11441286eb3e49 products=['124', '126', '49', '76'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/ec069aaf1b98181850d5f11ac0069b719063f855,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,MIGRATE,R-M01,LOW,,product-media-relations.csv path=system/files/images/productos/ec069aaf1b98181850d5f11ac0069b719063f855 products=['69'] kind=IMAGE; sha256=c8774b96d037,Relacion SQL explicita con producto(s) aprobado(s) por R-P01. Bytes validados. Tipo IMAGE.
media,asset:system/files/images/productos/ec68ab8e790ca2a96b4a8b409b96b9788018dc78,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/ec68ab8e790ca2a96b4a8b409b96b9788018dc78 products=['14', '57'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/ed615bddda8aa301e393e1768b31a2d694243038,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/ed615bddda8aa301e393e1768b31a2d694243038 products=['143', '51'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/edaa9d68e318711d183689d070ec145da123c768,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/edaa9d68e318711d183689d070ec145da123c768 products=['106', '41'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/ee96e92f6242ded7c0f5a641fb68712863cda941,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,product-media-relations.csv path=system/files/images/productos/ee96e92f6242ded7c0f5a641fb68712863cda941 products=['21'] kind=IMAGE,"Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/eebed998e099271fbd2674cd21a6f87567fc9dee,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,product-media-relations.csv path=system/files/images/productos/eebed998e099271fbd2674cd21a6f87567fc9dee products=['14'] kind=IMAGE,"Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/f02304a5117f7e8cc52916b2995eee7d5cd3bdf7,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,MIGRATE,R-M01,LOW,,product-media-relations.csv path=system/files/images/productos/f02304a5117f7e8cc52916b2995eee7d5cd3bdf7 products=['92'] kind=PDF; sha256=0a52c0c24f7a,Relacion SQL explicita con producto(s) aprobado(s) por R-P01. Bytes validados. Tipo PDF.
media,asset:system/files/images/productos/f11bb20047186203a5dd29076b6697e6cf181d69,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/f11bb20047186203a5dd29076b6697e6cf181d69 products=['113', '47', '80'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/f23e43600d8606ddea73c29f700d164d5afc0552,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/f23e43600d8606ddea73c29f700d164d5afc0552 products=['144', '22'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/f304f05a8957297b9b40a452fa93647f80e7bcb6,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/f304f05a8957297b9b40a452fa93647f80e7bcb6 products=['107', '16', '20', '6'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/f3eecd701088dbca1956b577ef1de1c1762edced,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,MIGRATE,R-M01,LOW,,product-media-relations.csv path=system/files/images/productos/f3eecd701088dbca1956b577ef1de1c1762edced products=['75'] kind=IMAGE; sha256=4f4c7200a1d2,Relacion SQL explicita con producto(s) aprobado(s) por R-P01. Bytes validados. Tipo IMAGE.
media,asset:system/files/images/productos/f6879270d9945c848fb0f732190100b3e8ffced7,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/f6879270d9945c848fb0f732190100b3e8ffced7 products=['140', '23'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/f6cfac4e319cc287a0162f1cf3eab1791a61bed2,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/f6cfac4e319cc287a0162f1cf3eab1791a61bed2 products=['15', '60'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/f9118a7d8fac480174a9a4e0455b51ee73490fa6,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/f9118a7d8fac480174a9a4e0455b51ee73490fa6 products=['106', '41'] kind=IMAGE","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/fba045304f5402c79a958b69ed499c1f46a48801,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/fba045304f5402c79a958b69ed499c1f46a48801 products=['15', '60'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/fcd7b006a2ccb75e9d55f0e15b1756f3a87079e9,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,KEEP_REVIEW,R-M01b,MEDIUM,D02,"product-media-relations.csv path=system/files/images/productos/fcd7b006a2ccb75e9d55f0e15b1756f3a87079e9 products=['128', '96'] kind=PDF","Relacion SQL explicita, pero ningun producto propietario esta aprobado todavia. Se resuelve automaticamente cuando se apruebe el propietario."
media,asset:system/files/images/productos/fce70ded3bd3b58293eed84c658aedaa60d10a2e,Uso documental no equivale a aprobación de propósito/identidad de medios.,R09_MEDIA_OWNER_PENDING,CONFIRMED,MIGRATE,R-M01,LOW,,product-media-relations.csv path=system/files/images/productos/fce70ded3bd3b58293eed84c658aedaa60d10a2e products=['73'] kind=IMAGE; sha256=e0b0fcc5f64d,Relacion SQL explicita con producto(s) aprobado(s) por R-P01. Bytes validados. Tipo IMAGE.
media,asset:system/js/jsLight/close.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R11_MEDIA_INFRASTRUCTURE,CONFIRMED,SKIP,R-M03,LOW,,media-master.csv:system/js/jsLight/close.png bucket=system/other,Asset de interfaz del CMS legacy o fuente de iconos del frontend: no es media editorial. El tema nuevo aporta sus propios assets. SKIP no borra el archivo legacy.
media,asset:system/js/jsLight/goleft.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R11_MEDIA_INFRASTRUCTURE,CONFIRMED,SKIP,R-M03,LOW,,media-master.csv:system/js/jsLight/goleft.png bucket=system/other,Asset de interfaz del CMS legacy o fuente de iconos del frontend: no es media editorial. El tema nuevo aporta sus propios assets. SKIP no borra el archivo legacy.
media,asset:system/js/jsLight/goright.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R11_MEDIA_INFRASTRUCTURE,CONFIRMED,SKIP,R-M03,LOW,,media-master.csv:system/js/jsLight/goright.png bucket=system/other,Asset de interfaz del CMS legacy o fuente de iconos del frontend: no es media editorial. El tema nuevo aporta sus propios assets. SKIP no borra el archivo legacy.
media,asset:system/js/jsLight/lightbox-blank.gif,Uso documental no equivale a aprobación de propósito/identidad de medios.,R11_MEDIA_INFRASTRUCTURE,CONFIRMED,SKIP,R-M03,LOW,,media-master.csv:system/js/jsLight/lightbox-blank.gif bucket=system/other,Asset de interfaz del CMS legacy o fuente de iconos del frontend: no es media editorial. El tema nuevo aporta sus propios assets. SKIP no borra el archivo legacy.
media,asset:system/js/jsLight/lightbox-ico-loading.gif,Uso documental no equivale a aprobación de propósito/identidad de medios.,R11_MEDIA_INFRASTRUCTURE,CONFIRMED,SKIP,R-M03,LOW,,media-master.csv:system/js/jsLight/lightbox-ico-loading.gif bucket=system/other,Asset de interfaz del CMS legacy o fuente de iconos del frontend: no es media editorial. El tema nuevo aporta sus propios assets. SKIP no borra el archivo legacy.
media,asset:https://www.youtube.com/embed/HuAna9chMKQ?si=1tVHC3zKFMz_7dZ6,Uso documental no equivale a aprobación de propósito/identidad de medios.,R13_MEDIA_TYPE_UNSUPPORTED,CONFIRMED,KEEP_REVIEW,R-M06,MEDIUM,,media-master.csv:https://www.youtube.com/embed/HuAna9chMKQ?si=1tVHC3zKFMz_7dZ6 detected_type=video/external-embed,Embed YouTube externo: no es attachment. Se representa como metadato de video del producto propietario.
media,asset:https://www.youtube.com/embed/nBnhyuFI108?si=qYAU4oiisGc36iw4,Uso documental no equivale a aprobación de propósito/identidad de medios.,R13_MEDIA_TYPE_UNSUPPORTED,CONFIRMED,KEEP_REVIEW,R-M06,MEDIUM,,media-master.csv:https://www.youtube.com/embed/nBnhyuFI108?si=qYAU4oiisGc36iw4 detected_type=video/external-embed,Embed YouTube externo: no es attachment. Se representa como metadato de video del producto propietario.
media,asset:https://www.youtube.com/embed/7K2zzhkH5EA?si=XKMl9Nda8Lxp4k9m,Uso documental no equivale a aprobación de propósito/identidad de medios.,R13_MEDIA_TYPE_UNSUPPORTED,CONFIRMED,KEEP_REVIEW,R-M06,MEDIUM,,media-master.csv:https://www.youtube.com/embed/7K2zzhkH5EA?si=XKMl9Nda8Lxp4k9m detected_type=video/external-embed,Embed YouTube externo: no es attachment. Se representa como metadato de video del producto propietario.
category,category:2,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:2 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
category,category:3,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:3 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
category,category:4,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:4 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
category,category:5,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:5 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
category,category:6,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:6 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
category,category:7,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:7 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
category,category:9,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:9 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
category,category:10,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:10 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
category,category:11,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:11 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
category,category:12,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:12 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
category,category:13,Categoría candidata; requiere decisión por campo.,R01_AUTHORIZATION_ONLY,STRONG,MIGRATE,R-T01,LOW,,category-master.csv:13 rel=STRONG_INFERENCE parent_conf=CONFIRMED,Termino con nombre e id estables y padre SQL CONFIRMED. Crear termino NO asigna productos (relacion aparte).
