legacy_product_id,legacy_php,legacy_url,name,proposed_slug,category_id,category_name,category_confidence,brand_id,brand_name,brand_confidence,images,technical_pdf,video,template_family,source_of_relationship,migration_status,notes,db_category_id,db_brand_id,category_candidates,brand_candidates,root_category_ids,php_match_confidence,unambiguous_php,alias_candidate_files,canonical_candidate_group,peer_product_ids,db_image_ids,db_pdf_ids,db_image_paths,page_image_paths,db_pdf_paths,page_pdf_paths
11,cortina-serie-630.php,https://puertasyserviciosindustriales.com/cortina-serie-630.php,Cortina serie 630-631-634-635,cortina-serie-630,14,Cortinas enrollables,STRONG_INFERENCE,1,Overhead Door,CONFIRMED,images/fire-rated-door-630.jpg|images/verficha.png|system/files/images/productos/59e0452766a17eb9cf0d9df76dc79f72d08f013f,fichas/fireking-fire-door-systems-brochure.pdf|system/files/images/productos/d1800119e28d2f25ab78a9219e103ecc4fc8afb5,,detalle-estatico,"puerta34_administrador.sql:1542 (productos_id=11); cortinas-enrollables-industriales.php:178 -> cortina-serie-630.php [category 14]; cortinas-enrollables-industriales.php:183 -> cortina-serie-630.php [category 14]; cortinas-enrollables-industriales.php:187 -> cortina-serie-630.php [category 14]; page match: cortina-serie-630.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; overhead-door.php:184 -> cortina-serie-630.php [brand 1]; overhead-door.php:189 -> cortina-serie-630.php [brand 1]; overhead-door.php:193 -> cortina-serie-630.php [brand 1]; cortina-serie-630.php:1 title; body brand IDs=; peer SQL IDs=11,94",REVIEW,,0,1,14,1,1,STRONG_INFERENCE,YES,,cortina-serie-630.php,11|94,236,240,system/files/images/productos/59e0452766a17eb9cf0d9df76dc79f72d08f013f,images/verficha.png|images/fire-rated-door-630.jpg,system/files/images/productos/d1800119e28d2f25ab78a9219e103ecc4fc8afb5,fichas/fireking-fire-door-systems-brochure.pdf
12,operador-comercial-rhx.php,https://puertasyserviciosindustriales.com/operador-comercial-rhx.php,Operador comercial RHX,operador-comercial-rhx,13,Operadores para puertas seccionales y cortinas enrollables,STRONG_INFERENCE,1,Overhead Door,CONFIRMED,images/rhx-operator.jpg|images/verficha.png|system/files/images/productos/88115255793f083c25821dff5017d74a6b542988,fichas/Operador-RHX-Folleto-comercial-para-cortina.pdf|system/files/images/productos/19f7bf0ad0bb2559064e677d3dd6e122358914cd,,detalle-estatico,"puerta34_administrador.sql:1543 (productos_id=12); operadores-puertas-seccionales-cortinas.php:51 -> operador-comercial-rhx.php [category 13]; operadores-puertas-seccionales-cortinas.php:56 -> operador-comercial-rhx.php [category 13]; operadores-puertas-seccionales-cortinas.php:60 -> operador-comercial-rhx.php [category 13]; page match: operador-comercial-rhx.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; overhead-door.php:202 -> operador-comercial-rhx.php [brand 1]; overhead-door.php:207 -> operador-comercial-rhx.php [brand 1]; overhead-door.php:211 -> operador-comercial-rhx.php [brand 1]; operador-comercial-rhx.php:1 title; body brand IDs=1; peer SQL IDs=12,82",REVIEW,,0,1,13,1,1,STRONG_INFERENCE,YES,,operador-comercial-rhx.php,12|82,241,245,system/files/images/productos/88115255793f083c25821dff5017d74a6b542988,images/verficha.png|images/rhx-operator.jpg,system/files/images/productos/19f7bf0ad0bb2559064e677d3dd6e122358914cd,fichas/Operador-RHX-Folleto-comercial-para-cortina.pdf
13,fire-rated-doors-firestar-models-700-700c.php,https://puertasyserviciosindustriales.com/fire-rated-doors-firestar-models-700-700c.php,Fire Rated Doors FireStarÂ® Models 700 & 700c,fire-rated-doors-firestar-models-700-700c,14,Cortinas enrollables,STRONG_INFERENCE,2,Wayne Dalton,CONFIRMED,images/fire-rated.jpg|images/fire-ratedt.jpg|images/verficha.png|system/files/images/productos/c46d19fe3eb462f51d4f636a3a4719ea6e8922c5,fichas/Folleto-de-Cortina-Enrollable-Wayne-Dalton-Firestar-700-2.pdf|system/files/images/productos/e973955577670d4ea61bd906a517dd878118831f,,detalle-estatico,"puerta34_administrador.sql:1544 (productos_id=13); cortinas-enrollables-industriales.php:286 -> fire-rated-doors-firestar-models-700-700c.php [category 14]; cortinas-enrollables-industriales.php:291 -> fire-rated-doors-firestar-models-700-700c.php [category 14]; cortinas-enrollables-industriales.php:295 -> fire-rated-doors-firestar-models-700-700c.php [category 14]; page match: fire-rated-doors-firestar-models-700-700c.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.988; wayne-dalton.php:37 -> fire-rated-doors-firestar-models-700-700c.php [brand 2]; wayne-dalton.php:42 -> fire-rated-doors-firestar-models-700-700c.php [brand 2]; wayne-dalton.php:46 -> fire-rated-doors-firestar-models-700-700c.php [brand 2]; fire-rated-doors-firestar-models-700-700c.php:1 title; body brand IDs=2; peer SQL IDs=13,99",REVIEW,,0,2,14,2,1,STRONG_INFERENCE,YES,,fire-rated-doors-firestar-models-700-700c.php,13|99,246,250,system/files/images/productos/c46d19fe3eb462f51d4f636a3a4719ea6e8922c5,images/verficha.png|images/fire-rated.jpg|images/fire-ratedt.jpg,system/files/images/productos/e973955577670d4ea61bd906a517dd878118831f,fichas/Folleto-de-Cortina-Enrollable-Wayne-Dalton-Firestar-700-2.pdf
14,puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,Puertas Seccionales de Acero Aisladas Thermospan Â® Modelo 150,puertas-seccionales-de-acero-aisladas-thermospan-modelo-150,8,Puertas Seccionales,STRONG_INFERENCE,2,Wayne Dalton,WEAK_INFERENCE,images/thomp.jpg|images/verficha.png|system/files/images/productos/d0c290fb090b8236400c0131456b035b9199b02c|system/files/images/productos/eebed998e099271fbd2674cd21a6f87567fc9dee,fichas/sectional-steel-door-model-150-brochure.pdf|system/files/images/productos/ec68ab8e790ca2a96b4a8b409b96b9788018dc78,,detalle-estatico,"puerta34_administrador.sql:1545 (productos_id=14); puertas-seccionales-industriales.php:55 -> puertas-seccionales-de-acero-aisladas-thermospan.php [category 8]; puertas-seccionales-industriales.php:60 -> puertas-seccionales-de-acero-aisladas-thermospan.php [category 8]; puertas-seccionales-industriales.php:64 -> puertas-seccionales-de-acero-aisladas-thermospan.php [category 8]; page match: puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.973; wayne-dalton.php:56 -> puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php [brand 2]; wayne-dalton.php:61 -> puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php [brand 2]; wayne-dalton.php:65 -> puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php [brand 2]; puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php:1 title; body brand IDs=2,3; peer SQL IDs=14,57",REVIEW,"CONFLICT: marcas candidatas 2,3; asignacion SQL no equivale a fabricante verificado; Multiples PHP relacionados; alias_candidate_files no implica redirect aprobado",0,2,8,2|3,1,STRONG_INFERENCE,NO,puertas-seccionales-de-acero-aisladas-thermospan.php,puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,14|57,"251,255",259,system/files/images/productos/d0c290fb090b8236400c0131456b035b9199b02c|system/files/images/productos/eebed998e099271fbd2674cd21a6f87567fc9dee,images/verficha.png|images/thomp.jpg,system/files/images/productos/ec68ab8e790ca2a96b4a8b409b96b9788018dc78,fichas/sectional-steel-door-model-150-brochure.pdf
15,puertas-seccionales-de-acero-modelo-2415.php,https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-modelo-2415.php,Puertas seccionales de acero modelo 2415,puertas-seccionales-de-acero-modelo-2415,8,Puertas Seccionales,STRONG_INFERENCE,2,Wayne Dalton,CONFIRMED,images/sectional-steel-door-model-2415.jpg|images/verficha.png|system/files/images/productos/9dd0f9d01c7f775f93b29328123c87e26182d7a2|system/files/images/productos/f6cfac4e319cc287a0162f1cf3eab1791a61bed2,fichas/sectional-steel-door-2415-brochure.pdf|system/files/images/productos/fba045304f5402c79a958b69ed499c1f46a48801,,detalle-estatico,"puerta34_administrador.sql:1546 (productos_id=15); puertas-seccionales-industriales.php:109 -> puertas-seccionales-de-acero-modelo-2415.php [category 8]; puertas-seccionales-industriales.php:114 -> puertas-seccionales-de-acero-modelo-2415.php [category 8]; puertas-seccionales-industriales.php:118 -> puertas-seccionales-de-acero-modelo-2415.php [category 8]; page match: puertas-seccionales-de-acero-modelo-2415.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.932; wayne-dalton.php:75 -> puertas-seccionales-de-acero-modelo-2415.php [brand 2]; wayne-dalton.php:80 -> puertas-seccionales-de-acero-modelo-2415.php [brand 2]; wayne-dalton.php:84 -> puertas-seccionales-de-acero-modelo-2415.php [brand 2]; puertas-seccionales-de-acero-modelo-2415.php:1 title; body brand IDs=2; peer SQL IDs=15,60",REVIEW,,0,2,8,2,1,STRONG_INFERENCE,YES,,puertas-seccionales-de-acero-modelo-2415.php,15|60,"260,264",268,system/files/images/productos/f6cfac4e319cc287a0162f1cf3eab1791a61bed2|system/files/images/productos/9dd0f9d01c7f775f93b29328123c87e26182d7a2,images/verficha.png|images/sectional-steel-door-model-2415.jpg,system/files/images/productos/fba045304f5402c79a958b69ed499c1f46a48801,fichas/sectional-steel-door-2415-brochure.pdf
16,coleccion-modern-steel.php,https://puertasyserviciosindustriales.com/coleccion-modern-steel.php,ColecciÃ³n Modern Steelâ„¢,coleccion-modern-steel,36,Puertas residenciales,STRONG_INFERENCE,2,Wayne Dalton,WEAK_INFERENCE,images/liso_rayas.png|images/modern-steel-1.png|images/modern-steel-2.png|images/verficha.png|system/files/images/productos/68350ebf06fb528912f62e2bf663862519c7dd38|system/files/images/productos/d113f473f3aa6186e6cce3296aebc45f1a266b9d|system/files/images/productos/dfab80908ff3b6ba9e823ae8e208dbca887b97fe|system/files/images/productos/f304f05a8957297b9b40a452fa93647f80e7bcb6,fichas/lisos.pdf|system/files/images/productos/1bc8deceeea60e7d404142cf859897e4e36ccc86,,detalle-estatico,"puerta34_administrador.sql:1547 (productos_id=16); puertasresidenciales.php:33 -> coleccion-modern-steel.php [category 36]; puertasresidenciales.php:38 -> coleccion-modern-steel.php [category 36]; puertasresidenciales.php:42 -> coleccion-modern-steel.php [category 36]; page match: coleccion-modern-steel.php; exact_name=True; image_sha256=3; pdf_sha256=1; description_5grams=0.947; overhead-door.php:94 -> coleccion-modern-steel.php [brand 1]; overhead-door.php:99 -> coleccion-modern-steel.php [brand 1]; overhead-door.php:103 -> coleccion-modern-steel.php [brand 1]; wayne-dalton.php:94 -> coleccion-modern-steel.php [brand 2]; wayne-dalton.php:99 -> coleccion-modern-steel.php [brand 2]; wayne-dalton.php:103 -> coleccion-modern-steel.php [brand 2]; clopay.php:92 -> coleccion-modern-steel.php [brand 3]; clopay.php:97 -> coleccion-modern-steel.php [brand 3]; clopay.php:101 -> coleccion-modern-steel.php [brand 3]; coleccion-modern-steel.php:1 title; body brand IDs=3; peer SQL IDs=6,16,20,107",REVIEW,"CONFLICT: marcas candidatas 1,2,3; asignacion SQL no equivale a fabricante verificado",0,2,36,1|2|3,7,STRONG_INFERENCE,YES,,coleccion-modern-steel.php,6|16|20|107,"269,273,277,281",285,system/files/images/productos/d113f473f3aa6186e6cce3296aebc45f1a266b9d|system/files/images/productos/f304f05a8957297b9b40a452fa93647f80e7bcb6|system/files/images/productos/68350ebf06fb528912f62e2bf663862519c7dd38|system/files/images/productos/dfab80908ff3b6ba9e823ae8e208dbca887b97fe,images/verficha.png|images/liso_rayas.png|images/modern-steel-1.png|images/modern-steel-2.png,system/files/images/productos/1bc8deceeea60e7d404142cf859897e4e36ccc86,fichas/lisos.pdf
17,energy-series-with-intellicore-37171-3-4.php,https://puertasyserviciosindustriales.com/energy-series-with-intellicore-37171-3-4.php,"ENERGY SERIES WITH INTELLICOREÂ® 3717 1 3/4â€³, 3720 /3724 / 3722",energy-series-with-intellicore-37171-3-4,8,Puertas Seccionales,STRONG_INFERENCE,3,Clopay,CONFIRMED,images/energy.jpg|images/verficha.png|system/files/images/productos/626b58db888990c04a7f855e6c03da8fa9fe5460|system/files/images/productos/9373560b7092ddbdc9e4c0586c55dacf882d166a,fichas/CMDC-3717-3718-11.pdf|fichas/M-28R.pdf|system/files/images/productos/74237414514c37fbc6273d2d8ed63ba0af98464d|system/files/images/productos/b2588f4e4df68a23124a8dbc2b63374ec6959253,,detalle-estatico,"puerta34_administrador.sql:1548 (productos_id=17); puertas-seccionales-industriales.php:37 -> energy-series-with-intellicore-37171-3-4.php [category 8]; puertas-seccionales-industriales.php:42 -> energy-series-with-intellicore-37171-3-4.php [category 8]; puertas-seccionales-industriales.php:46 -> energy-series-with-intellicore-37171-3-4.php [category 8]; page match: energy-series-with-intellicore-37171-3-4.php; exact_name=True; image_sha256=1; pdf_sha256=2; description_5grams=0.973; clopay.php:37 -> energy-series-with-intellicore-37171-3-4.php [brand 3]; clopay.php:42 -> energy-series-with-intellicore-37171-3-4.php [brand 3]; clopay.php:46 -> energy-series-with-intellicore-37171-3-4.php [brand 3]; energy-series-with-intellicore-37171-3-4.php:1 title; body brand IDs=3; peer SQL IDs=2,17",REVIEW,,0,3,8,3,1,STRONG_INFERENCE,YES,,energy-series-with-intellicore-37171-3-4.php,2|17,"286,290","294,295",system/files/images/productos/626b58db888990c04a7f855e6c03da8fa9fe5460|system/files/images/productos/9373560b7092ddbdc9e4c0586c55dacf882d166a,images/verficha.png|images/verficha.png|images/energy.jpg,system/files/images/productos/74237414514c37fbc6273d2d8ed63ba0af98464d|system/files/images/productos/b2588f4e4df68a23124a8dbc2b63374ec6959253,fichas/CMDC-3717-3718-11.pdf|fichas/M-28R.pdf
18,puerta-de-acero-acanalado-modelos-524.php,https://puertasyserviciosindustriales.com/puerta-de-acero-acanalado-modelos-524.php,"Puertas de acero acanalado modelos 524, 524V, 524S",puerta-de-acero-acanalado-modelos-524,8,Puertas Seccionales,STRONG_INFERENCE,3,Clopay,CONFIRMED,images/acanalada.jpg|images/verficha.png|system/files/images/productos/67ace3fa64437d6138ff566381ad2b6103667427|system/files/images/productos/e8f1b3445fc4bd1e35cb22d2d405f8e080a62615,fichas/CMDC-0524SP-14-1.pdf|system/files/images/productos/e1fc3c722338060ac5bc7cf2ece07503d6bc4a0c,,detalle-estatico,"puerta34_administrador.sql:1549 (productos_id=18); puertas-seccionales-industriales.php:73 -> puerta-de-acero-acanalado-modelos-524.php [category 8]; puertas-seccionales-industriales.php:78 -> puerta-de-acero-acanalado-modelos-524.php [category 8]; puertas-seccionales-industriales.php:82 -> puerta-de-acero-acanalado-modelos-524.php [category 8]; page match: puerta-de-acero-acanalado-modelos-524.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.939; clopay.php:56 -> puerta-de-acero-acanalado-modelos-524.php [brand 3]; clopay.php:61 -> puerta-de-acero-acanalado-modelos-524.php [brand 3]; clopay.php:65 -> puerta-de-acero-acanalado-modelos-524.php [brand 3]; puerta-de-acero-acanalado-modelos-524.php:1 title; body brand IDs=3; peer SQL IDs=18,58",REVIEW,Multiples PHP relacionados; alias_candidate_files no implica redirect aprobado,0,3,8,3,1,STRONG_INFERENCE,NO,puerta-de-acero-acanalado.php,puerta-de-acero-acanalado-modelos-524.php,18|58,"296,300",304,system/files/images/productos/67ace3fa64437d6138ff566381ad2b6103667427|system/files/images/productos/e8f1b3445fc4bd1e35cb22d2d405f8e080a62615,images/verficha.png|images/acanalada.jpg,system/files/images/productos/e1fc3c722338060ac5bc7cf2ece07503d6bc4a0c,fichas/CMDC-0524SP-14-1.pdf
19,energy-series-with-intellicore-3720-3724-3722.php,https://puertasyserviciosindustriales.com/energy-series-with-intellicore-3720-3724-3722.php,ENERGY SERIES WITH INTELLICOREÂ® 3720 /3724 / 3722,energy-series-with-intellicore-3720-3724-3722,8,Puertas Seccionales,STRONG_INFERENCE,3,Clopay,CONFIRMED,images/energy2.jpg|images/verficha.png|system/files/images/productos/4ad377beb722dc25f65a34c1ba19e5e5e15d91da|system/files/images/productos/d3cd08acf2731eb29b0227a3957ab09ffc55e38c,fichas/Clopay-3720-07.pdf|system/files/images/productos/b6b8d27db846f68a7050c59a82b2e31ff137b7e4,,detalle-estatico,"puerta34_administrador.sql:1550 (productos_id=19); puertas-seccionales-industriales.php:127 -> energy-series-with-intellicore-3720-3724-3722.php [category 8]; puertas-seccionales-industriales.php:132 -> energy-series-with-intellicore-3720-3724-3722.php [category 8]; puertas-seccionales-industriales.php:136 -> energy-series-with-intellicore-3720-3724-3722.php [category 8]; page match: energy-series-with-intellicore-3720-3724-3722.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; clopay.php:74 -> energy-series-with-intellicore-3720-3724-3722.php [brand 3]; clopay.php:79 -> energy-series-with-intellicore-3720-3724-3722.php [brand 3]; clopay.php:83 -> energy-series-with-intellicore-3720-3724-3722.php [brand 3]; energy-series-with-intellicore-3720-3724-3722.php:1 title; body brand IDs=3; peer SQL IDs=19,61",REVIEW,,0,3,8,3,1,STRONG_INFERENCE,YES,,energy-series-with-intellicore-3720-3724-3722.php,19|61,"305,309",313,system/files/images/productos/d3cd08acf2731eb29b0227a3957ab09ffc55e38c|system/files/images/productos/4ad377beb722dc25f65a34c1ba19e5e5e15d91da,images/verficha.png|images/energy2.jpg,system/files/images/productos/b6b8d27db846f68a7050c59a82b2e31ff137b7e4,fichas/Clopay-3720-07.pdf
20,coleccion-modern-steel.php,https://puertasyserviciosindustriales.com/coleccion-modern-steel.php,ColecciÃ³n Modern Steelâ„¢,coleccion-modern-steel,36,Puertas residenciales,STRONG_INFERENCE,3,Clopay,WEAK_INFERENCE,images/liso_rayas.png|images/modern-steel-1.png|images/modern-steel-2.png|images/verficha.png|system/files/images/productos/68350ebf06fb528912f62e2bf663862519c7dd38|system/files/images/productos/d113f473f3aa6186e6cce3296aebc45f1a266b9d|system/files/images/productos/dfab80908ff3b6ba9e823ae8e208dbca887b97fe|system/files/images/productos/f304f05a8957297b9b40a452fa93647f80e7bcb6,fichas/lisos.pdf|system/files/images/productos/1bc8deceeea60e7d404142cf859897e4e36ccc86,,detalle-estatico,"puerta34_administrador.sql:1552 (productos_id=20); puertasresidenciales.php:33 -> coleccion-modern-steel.php [category 36]; puertasresidenciales.php:38 -> coleccion-modern-steel.php [category 36]; puertasresidenciales.php:42 -> coleccion-modern-steel.php [category 36]; page match: coleccion-modern-steel.php; exact_name=True; image_sha256=3; pdf_sha256=1; description_5grams=0.947; overhead-door.php:94 -> coleccion-modern-steel.php [brand 1]; overhead-door.php:99 -> coleccion-modern-steel.php [brand 1]; overhead-door.php:103 -> coleccion-modern-steel.php [brand 1]; wayne-dalton.php:94 -> coleccion-modern-steel.php [brand 2]; wayne-dalton.php:99 -> coleccion-modern-steel.php [brand 2]; wayne-dalton.php:103 -> coleccion-modern-steel.php [brand 2]; clopay.php:92 -> coleccion-modern-steel.php [brand 3]; clopay.php:97 -> coleccion-modern-steel.php [brand 3]; clopay.php:101 -> coleccion-modern-steel.php [brand 3]; coleccion-modern-steel.php:1 title; body brand IDs=3; peer SQL IDs=6,16,20,107",REVIEW,"CONFLICT: marcas candidatas 1,2,3; asignacion SQL no equivale a fabricante verificado",0,3,36,1|2|3,7,STRONG_INFERENCE,YES,,coleccion-modern-steel.php,6|16|20|107,"314,318,322,326",330,system/files/images/productos/d113f473f3aa6186e6cce3296aebc45f1a266b9d|system/files/images/productos/f304f05a8957297b9b40a452fa93647f80e7bcb6|system/files/images/productos/68350ebf06fb528912f62e2bf663862519c7dd38|system/files/images/productos/dfab80908ff3b6ba9e823ae8e208dbca887b97fe,images/verficha.png|images/liso_rayas.png|images/modern-steel-1.png|images/modern-steel-2.png,system/files/images/productos/1bc8deceeea60e7d404142cf859897e4e36ccc86,fichas/lisos.pdf
21,shelter-abrigo-estacionario-blue-giant.php,https://puertasyserviciosindustriales.com/shelter-abrigo-estacionario-blue-giant.php,SHELTER ABRIGO ESTACIONARIO Blue Giant,shelter-abrigo-estacionario-blue-giant,23,Sellos para Anden,STRONG_INFERENCE,4,Blue Giant,CONFIRMED,images/Stationary-shelter.png|images/verficha.png|system/files/images/productos/ee96e92f6242ded7c0f5a641fb68712863cda941,fichas/Abrigo-de-anden-BG400.pdf|fichas/BGDSHS_Brochure_Sept2014_WEB.pdf|system/files/images/productos/33f5167b521302c8c32a8895a1e03fe27a09a124|system/files/images/productos/b49e7cf13885d8dfdc8e03fcd247d2d93f35f213,,detalle-estatico,"puerta34_administrador.sql:1553 (productos_id=21); sellos-para-anden.php:33 -> shelter-abrigo-estacionario-blue-giant.php [category 23]; sellos-para-anden.php:38 -> shelter-abrigo-estacionario-blue-giant.php [category 23]; sellos-para-anden.php:42 -> shelter-abrigo-estacionario-blue-giant.php [category 23]; page match: shelter-abrigo-estacionario-blue-giant.php; exact_name=True; image_sha256=0; pdf_sha256=2; description_5grams=1.0; blue-giant.php:37 -> shelter-abrigo-estacionario-blue-giant.php [brand 4]; blue-giant.php:42 -> shelter-abrigo-estacionario-blue-giant.php [brand 4]; blue-giant.php:46 -> shelter-abrigo-estacionario-blue-giant.php [brand 4]; shelter-abrigo-estacionario-blue-giant.php:1 title; body brand IDs=4; peer SQL IDs=21,147",REVIEW,,0,4,23,4,3,STRONG_INFERENCE,YES,,shelter-abrigo-estacionario-blue-giant.php,21|147,331,"335,336",system/files/images/productos/ee96e92f6242ded7c0f5a641fb68712863cda941,images/verficha.png|images/verficha.png|images/Stationary-shelter.png,system/files/images/productos/33f5167b521302c8c32a8895a1e03fe27a09a124|system/files/images/productos/b49e7cf13885d8dfdc8e03fcd247d2d93f35f213,fichas/BGDSHS_Brochure_Sept2014_WEB.pdf|fichas/Abrigo-de-anden-BG400.pdf
22,retenedor-de-vehiculos.php,https://puertasyserviciosindustriales.com/retenedor-de-vehiculos.php,RETENEDOR DE VEHICULOS ( electrico) MOD HVR303 StrongArmâ„¢,retenedor-de-vehiculos,22,Retenedores de vehiculos,STRONG_INFERENCE,4,Blue Giant,CONFIRMED,images/retenedor.jpg|images/verficha.png|system/files/images/productos/8ca911b748068c9bef002de96ef743ecefb9886b,fichas/StrongArm_HVR303_Brochure_Spanish.pdf|system/files/images/productos/f23e43600d8606ddea73c29f700d164d5afc0552,,detalle-estatico,"puerta34_administrador.sql:1554 (productos_id=22); retenedores-de-vehiculos.php:33 -> retenedor-de-vehiculos.php [category 22]; retenedores-de-vehiculos.php:38 -> retenedor-de-vehiculos.php [category 22]; retenedores-de-vehiculos.php:42 -> retenedor-de-vehiculos.php [category 22]; page match: retenedor-de-vehiculos.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.978; blue-giant.php:55 -> retenedor-de-vehiculos.php [brand 4]; blue-giant.php:60 -> retenedor-de-vehiculos.php [brand 4]; blue-giant.php:64 -> retenedor-de-vehiculos.php [brand 4]; retenedor-de-vehiculos.php:1 title; body brand IDs=4; peer SQL IDs=22,144",REVIEW,,0,4,22,4,3,STRONG_INFERENCE,YES,,retenedor-de-vehiculos.php,22|144,337,341,system/files/images/productos/8ca911b748068c9bef002de96ef743ecefb9886b,images/verficha.png|images/retenedor.jpg,system/files/images/productos/f23e43600d8606ddea73c29f700d164d5afc0552,fichas/StrongArm_HVR303_Brochure_Spanish.pdf
23,rampa-niveladora-mecanica-blue-giant.php,https://puertasyserviciosindustriales.com/rampa-niveladora-mecanica-blue-giant.php,RAMPA NIVELADORA MECÃNICA BLUE GIANT,rampa-niveladora-mecanica-blue-giant,10,Rampa Niveladora,STRONG_INFERENCE,4,Blue Giant,CONFIRMED,images/M_DockLeveler.png|images/verficha.png|system/files/images/productos/4df9bc1c4c87a18cd1155164b3216ce053ae18ee,fichas/SPA_U-Series_Mechanical_Dock_Leveler.pdf|system/files/images/productos/f6879270d9945c848fb0f732190100b3e8ffced7,,detalle-estatico,"puerta34_administrador.sql:1555 (productos_id=23); rampa-niveladora.php:51 -> rampa-niveladora-mecanica-blue-giant.php [category 10]; rampa-niveladora.php:56 -> rampa-niveladora-mecanica-blue-giant.php [category 10]; rampa-niveladora.php:60 -> rampa-niveladora-mecanica-blue-giant.php [category 10]; page match: rampa-niveladora-mecanica-blue-giant.php; exact_name=True; image_sha256=0; pdf_sha256=1; description_5grams=1.0; blue-giant.php:73 -> rampa-niveladora-mecanica-blue-giant.php [brand 4]; blue-giant.php:78 -> rampa-niveladora-mecanica-blue-giant.php [brand 4]; blue-giant.php:82 -> rampa-niveladora-mecanica-blue-giant.php [brand 4]; rampa-niveladora-mecanica-blue-giant.php:1 title; body brand IDs=4; peer SQL IDs=23,140",REVIEW,,0,4,10,4,3,STRONG_INFERENCE,YES,,rampa-niveladora-mecanica-blue-giant.php,23|140,347,346,system/files/images/productos/4df9bc1c4c87a18cd1155164b3216ce053ae18ee,images/verficha.png|images/M_DockLeveler.png,system/files/images/productos/f6879270d9945c848fb0f732190100b3e8ffced7,fichas/SPA_U-Series_Mechanical_Dock_Leveler.pdf
24,rampas-de-anden-hidraulicas-kelley.php,https://puertasyserviciosindustriales.com/rampas-de-anden-hidraulicas-kelley.php,Rampas de AndÃ©n HidrÃ¡ulicas,rampas-de-anden-hidraulicas-kelley,10,Rampa Niveladora,STRONG_INFERENCE,5,Kelley,CONFIRMED,images/rampak.jpg|images/verficha.png|system/files/images/productos/158ffcb904bc82f2a7d2ec143de37e00730d04bd,fichas/Kelley-Hydraulic-Dock-Leveler-Brochure_web.pdf|system/files/images/productos/270dc5e4c6c6812ee093439acca26905e68f7d8d,,detalle-estatico,"puerta34_administrador.sql:1556 (productos_id=24); rampa-niveladora.php:33 -> rampas-de-anden-hidraulicas-kelley.php [category 10]; rampa-niveladora.php:38 -> rampas-de-anden-hidraulicas-kelley.php [category 10]; rampa-niveladora.php:42 -> rampas-de-anden-hidraulicas-kelley.php [category 10]; page match: rampas-de-anden-hidraulicas-kelley.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.908; kelley.php:37 -> rampas-de-anden-hidraulicas-kelley.php [brand 5]; kelley.php:42 -> rampas-de-anden-hidraulicas-kelley.php [brand 5]; kelley.php:46 -> rampas-de-anden-hidraulicas-kelley.php [brand 5]; rampas-de-anden-hidraulicas-kelley.php:1 title; body brand IDs=; peer SQL IDs=3,24,139",REVIEW,,0,5,10,5,3,STRONG_INFERENCE,YES,,rampas-de-anden-hidraulicas-kelley.php,3|24|139,351,355,system/files/images/productos/158ffcb904bc82f2a7d2ec143de37e00730d04bd,images/verficha.png|images/rampak.jpg,system/files/images/productos/270dc5e4c6c6812ee093439acca26905e68f7d8d,fichas/Kelley-Hydraulic-Dock-Leveler-Brochure_web.pdf
